goos: darwin
goarch: arm64
pkg: github.com/swonky/set/setbench
cpu: Apple M1
BenchmarkRangeFull/Set/32-8                	 5055625	       236.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Frozen/32-8             	 2510077	       474.9 ns/op	    1240 B/op	       4 allocs/op
BenchmarkRangeFull/Frozen/32-8             	 2525080	       475.4 ns/op	    1240 B/op	       4 allocs/op
BenchmarkRangeFull/Frozen/32-8             	 2505854	       478.5 ns/op	    1240 B/op	       4 allocs/op
BenchmarkRangeFull/Frozen/32-8             	 2493115	       480.5 ns/op	    1240 B/op	       4 allocs/op
BenchmarkRangeFull/Frozen/32-8             	 2501708	       476.6 ns/op	    1240 B/op	       4 allocs/op
BenchmarkRangeFull/Stable/32-8             	100000000	        11.56 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Stable/32-8             	100000000	        11.57 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Stable/32-8             	100000000	        11.58 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Stable/32-8             	100000000	        11.54 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Stable/32-8             	100000000	        11.63 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Set/128-8               	 1275423	       938.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Set/128-8               	 1275373	       936.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Set/128-8               	 1282705	       937.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Set/128-8               	 1279118	       937.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Set/128-8               	 1284159	       931.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Frozen/128-8            	  702168	      1587 ns/op	    4952 B/op	       4 allocs/op
BenchmarkRangeFull/Frozen/128-8            	  729208	      1589 ns/op	    4952 B/op	       4 allocs/op
BenchmarkRangeFull/Frozen/128-8            	  730932	      1591 ns/op	    4952 B/op	       4 allocs/op
BenchmarkRangeFull/Frozen/128-8            	  737637	      1581 ns/op	    4952 B/op	       4 allocs/op
BenchmarkRangeFull/Frozen/128-8            	  724189	      1588 ns/op	    4952 B/op	       4 allocs/op
BenchmarkRangeFull/Stable/128-8            	23629353	        49.92 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Stable/128-8            	23811492	        49.89 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Stable/128-8            	23670992	        50.03 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Stable/128-8            	23702590	        49.90 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Stable/128-8            	23841789	        50.01 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Set/1024-8              	  154897	      7646 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Set/1024-8              	  155266	      7657 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Set/1024-8              	  156506	      7707 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Set/1024-8              	  155900	      7624 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Set/1024-8              	  155516	      7636 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Frozen/1024-8           	   97856	     12067 ns/op	   36992 B/op	       6 allocs/op
BenchmarkRangeFull/Frozen/1024-8           	   98344	     12068 ns/op	   36992 B/op	       6 allocs/op
BenchmarkRangeFull/Frozen/1024-8           	   98776	     12040 ns/op	   36992 B/op	       6 allocs/op
BenchmarkRangeFull/Frozen/1024-8           	   98749	     12060 ns/op	   36992 B/op	       6 allocs/op
BenchmarkRangeFull/Frozen/1024-8           	   97500	     12202 ns/op	   36992 B/op	       6 allocs/op
BenchmarkRangeFull/Stable/1024-8           	 3544746	       337.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Stable/1024-8           	 3560247	       336.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Stable/1024-8           	 3561406	       336.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Stable/1024-8           	 3554366	       360.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Stable/1024-8           	 3533904	       340.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Set/10000-8             	   18019	     69221 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Set/10000-8             	   17976	     66229 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Set/10000-8             	   18030	     66830 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Set/10000-8             	   18040	     66216 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Set/10000-8             	   18181	     66017 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Frozen/10000-8          	   10000	    111462 ns/op	  295601 B/op	      34 allocs/op
BenchmarkRangeFull/Frozen/10000-8          	   10000	    110777 ns/op	  295601 B/op	      34 allocs/op
BenchmarkRangeFull/Frozen/10000-8          	   10000	    111041 ns/op	  295601 B/op	      34 allocs/op
BenchmarkRangeFull/Frozen/10000-8          	    9100	    111746 ns/op	  295601 B/op	      34 allocs/op
BenchmarkRangeFull/Frozen/10000-8          	   10000	    111093 ns/op	  295601 B/op	      34 allocs/op
BenchmarkRangeFull/Stable/10000-8          	  366430	      3225 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Stable/10000-8          	  364340	      3224 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Stable/10000-8          	  359773	      3229 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Stable/10000-8          	  365138	      3233 ns/op	       0 B/op	       0 allocs/op
BenchmarkRangeFull/Stable/10000-8          	  355578	      3215 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/32-8      	186265566	         6.399 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/32-8      	187236490	         6.406 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/32-8      	187119097	         6.407 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/32-8      	186130485	         6.435 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/32-8      	185956812	         6.411 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/32-8      	185230503	         6.455 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/32-8      	185665118	         6.459 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/32-8      	185175742	         6.480 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/32-8      	185345347	         6.499 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/32-8      	185822204	         6.463 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/128-8     	186268963	         6.435 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/128-8     	186266998	         6.407 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/128-8     	187768584	         6.402 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/128-8     	186167556	         6.417 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/128-8     	187254398	         6.421 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/128-8     	185015646	         6.490 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/128-8     	185150896	         6.483 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/128-8     	185232981	         6.469 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/128-8     	185444439	         6.470 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/128-8     	185393526	         6.484 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/1024-8    	182646628	         6.534 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/1024-8    	183512602	         6.524 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/1024-8    	183950274	         6.523 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/1024-8    	183146444	         6.553 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/1024-8    	182967584	         6.556 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/1024-8    	178040299	         6.734 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/1024-8    	178371015	         6.723 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/1024-8    	178168770	         6.727 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/1024-8    	178141174	         6.745 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/1024-8    	178763059	         6.746 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/10000-8   	182990917	         6.555 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/10000-8   	183258705	         6.554 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/10000-8   	182998893	         6.574 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/10000-8   	183062544	         6.553 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/SetFrozen/10000-8   	183399667	         6.549 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/10000-8   	179223246	         6.690 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/10000-8   	179205492	         6.696 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/10000-8   	179549767	         6.682 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/10000-8   	179183438	         6.696 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnionContains/StableSet/10000-8   	179055938	         6.689 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/32-8         	92771248	        12.69 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/32-8         	91704264	        12.70 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/32-8         	93755492	        12.71 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/32-8         	93864888	        12.69 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/32-8         	92133757	        12.71 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/128-8        	93724371	        12.69 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/128-8        	93583669	        12.69 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/128-8        	92566107	        12.70 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/128-8        	92533387	        12.69 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/128-8        	93825133	        12.69 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/1024-8       	87503418	        13.34 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/1024-8       	87816930	        13.35 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/1024-8       	87518306	        13.34 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/1024-8       	88851320	        13.35 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/1024-8       	87886333	        13.57 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/10000-8      	83806197	        14.15 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/10000-8      	82073959	        14.17 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/10000-8      	83768410	        14.18 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/10000-8      	83875512	        14.16 ns/op	       0 B/op	       0 allocs/op
BenchmarkIntersectionContains/SetFrozen/10000-8      	83910216	        14.14 ns/op	       0 B/op	       0 allocs/op
PASS
ok  	github.com/swonky/set/setbench	582.558s
